defcount,State,ERcount,Schcount,Curcount,DTI,income,shortcount,longcount,Period,ER_rate,Def_rate,termRatio
657,IL,2028,538,35798,18.813542580198483,84986.94377567506,3217,1116,2017-04-01,0.0519720150688091,0.01683708772199585,0.34690705626359963
283,WA,1265,253,16756,19.12621864647419,80602.48825366778,1507,606,2017-04-01,0.06816834617664493,0.015250309856118985,0.40212342402123424
123,MS,292,57,5400,19.697387687188023,84381.41885191348,411,190,2017-04-01,0.0497275204359673,0.020946866485013624,0.46228710462287104
277,AL,645,126,10216,20.328536789297658,73358.36683110367,859,337,2017-04-01,0.05726207386363636,0.02459161931818182,0.39231664726426074
321,IN,871,190,14953,20.29012486992718,70401.11394380854,1364,558,2017-04-01,0.05332108968472605,0.01965105601469238,0.4090909090909091
692,OH,1739,414,29381,20.08392967651195,70988.39659353024,2568,987,2017-04-01,0.05396263886302985,0.02147334450443741,0.38434579439252337
318,TN,917,193,13934,20.715874780573426,71154.00693973084,1272,437,2017-04-01,0.05969274834005989,0.020700429631558392,0.34355345911949686
111,NM,287,55,4320,20.53590998043052,75217.95761252446,386,125,2017-04-01,0.06012989733919966,0.023255813953488372,0.3238341968911917
668,PA,1745,452,29453,19.704436600597322,75728.01756720064,2645,1038,2017-04-01,0.0539946778884832,0.02066959589083483,0.39243856332703214
31,SD,113,29,1658,21.51312195121951,64418.634146341465,155,50,2017-04-01,0.061714909885308575,0.016930638995084655,0.3225806451612903
1690,NY,3978,1133,69985,17.037884168987883,83448.6060805478,6487,2129,2017-04-01,0.051806318860208894,0.022009220430807698,0.32819485124094344
1529,TX,4458,959,70490,19.917380431024554,84791.48835657486,6401,2276,2017-04-01,0.057570122423678906,0.01974533808564492,0.3555694422746446
532,GA,1823,344,28030,19.371621702637864,82024.11086930455,2359,977,2017-04-01,0.05932506752578997,0.017312636271925544,0.4141585417549809
412,MA,1214,255,19204,17.505500205846026,85681.0890778098,1748,681,2017-04-01,0.05757647616789187,0.019539957315627222,0.38958810068649885
141,KS,473,111,7412,20.321712247324605,73991.81401902497,596,245,2017-04-01,0.05812953176846503,0.017328253656138624,0.4110738255033557
294,CO,1270,225,16568,19.006888888888888,80101.41370222221,1633,617,2017-04-01,0.06918341776978809,0.016015688838045432,0.37783221065523576
1486,FL,3909,784,58922,19.05663318549436,76924.23384946515,5744,1922,2017-04-01,0.06004516059661142,0.022826070260057448,0.3346100278551532
45,AK,125,34,1890,19.80069387755102,82297.45281632652,181,64,2017-04-01,0.059694364851957976,0.02148997134670487,0.35359116022099446
158,AR,381,104,6379,21.713333333333342,67498.11916666666,566,202,2017-04-01,0.05425804614070066,0.022500712047849616,0.3568904593639576
215,OK,482,94,7801,21.568006430868156,73927.47514469453,679,254,2017-04-01,0.05609869646182496,0.025023277467411547,0.374079528718704
106,UT,478,56,4862,19.956529968454266,77118.48055205047,441,193,2017-04-01,0.08687749909123955,0.019265721555797893,0.4376417233560091
87,HI,282,45,3854,19.13249388753057,78880.99968215158,284,125,2017-04-01,0.06607310215557638,0.020384254920337394,0.44014084507042256
5,AZ,12,1,353,12.313414634146344,74764.8743902439,50,32,2010-10-01,0.03234501347708895,0.013477088948787063,0.64
2,SC,7,1,182,10.338780487804879,62853.756097560974,28,13,2010-10-01,0.036458333333333336,0.010416666666666666,0.4642857142857143
1,LA,3,3,179,14.493043478260871,110057.92173913044,21,25,2010-10-01,0.016129032258064516,0.005376344086021506,1.1904761904761905
14,NJ,24,13,823,12.505178571428567,71191.69642857143,108,60,2010-10-01,0.02745995423340961,0.016018306636155607,0.5555555555555556
4,VA,21,6,651,13.355,77105.7391044776,84,50,2010-10-01,0.030791788856304986,0.005865102639296188,0.5952380952380952
1,KY,6,1,132,13.787037037037036,59888.74074074074,18,9,2010-10-01,0.04285714285714286,0.007142857142857143,0.5
4,WI,8,3,210,12.788837209302327,67215.46976744187,28,15,2010-10-01,0.035555555555555556,0.017777777777777778,0.5357142857142857
37,CA,74,1,2975,12.585068702290075,69311.09572519081,444,211,2010-10-01,0.02397149335924846,0.01198574667962423,0.4752252252252252
3,CT,9,2,346,12.07180555555556,68318.54166666667,48,24,2010-10-01,0.025,0.008333333333333333,0.5
3,MD,7,3,476,13.765505617977524,71944.0813483146,54,35,2010-10-01,0.014314928425357873,0.006134969325153374,0.6481481481481481
2,MO,9,3,299,14.296307692307693,63849.199076923076,36,29,2010-10-01,0.02875399361022364,0.006389776357827476,0.8055555555555556
8,WA,17,2,317,13.09077922077922,76773.85233766233,50,27,2010-10-01,0.04941860465116279,0.023255813953488372,0.54
4,AL,5,4,199,13.790851063829786,60864.36170212766,29,18,2010-10-01,0.02358490566037736,0.018867924528301886,0.6206896551724138
2,NM,3,3,95,14.121111111111112,58625.833333333336,10,8,2010-10-01,0.02912621359223301,0.019417475728155338,0.8
16,NY,45,30,1681,11.969013333333343,72508.30816,230,145,2010-10-01,0.025395033860045147,0.009029345372460496,0.6304347826086957
14,TX,32,2,1203,13.948969465648856,84403.94396946565,171,91,2010-10-01,0.025579536370903277,0.011191047162270184,0.5321637426900585
11,GA,14,6,613,14.431268656716426,73831.55223880598,80,54,2010-10-01,0.021739130434782608,0.017080745341614908,0.675
13,MA,18,18,621,12.714014598540151,67789.80291970803,86,51,2010-10-01,0.026865671641791045,0.019402985074626865,0.5930232558139535
5,CO,10,7,379,12.541704545454547,66386.17681818182,53,35,2010-10-01,0.02493765586034913,0.012468827930174564,0.660377358490566
17,FL,36,18,1172,13.936639676113362,64788.48437246964,144,103,2010-10-01,0.028962188254223652,0.013676588897827836,0.7152777777777778
1,AR,5,1,97,15.03709677419355,64789.40516129033,19,12,2010-10-01,0.04807692307692308,0.009615384615384616,0.631578947368421
2,UT,3,5,105,12.841249999999997,74316.79166666667,15,9,2010-10-01,0.02608695652173913,0.017391304347826087,0.6
485,AZ,1484,248,19911,19.723232830820802,72796.87094472362,2203,782,2017-07-01,0.06706435285610991,0.021917932031814896,0.35497049477984566
186,SC,743,153,11232,20.018086666666626,73568.79822666667,1034,466,2017-07-01,0.06033782686373234,0.015104758811109306,0.4506769825918762
295,LA,633,143,10102,20.160269679300274,73520.45332361516,1001,371,2017-07-01,0.05665443479817417,0.026402935648438198,0.3706293706293706
342,MN,980,187,15554,19.86973300970876,73614.21976213592,1428,632,2017-07-01,0.05743421438199613,0.020043368692492528,0.4425770308123249
849,NJ,1919,513,32641,18.368383045525903,114327.73289975332,3179,1280,2017-07-01,0.05342130170925895,0.023634541506597627,0.40264234035860336
37,DC,143,41,1937,16.626294964028762,90401.85647482015,201,77,2017-07-01,0.06626506024096386,0.017145505097312327,0.38308457711442784
154,OR,754,125,9695,19.291659324522747,69639.22178414097,997,365,2017-07-01,0.07028337061894109,0.01435495898583147,0.36609829488465395
567,VA,1586,271,24162,20.012445121951256,84183.6460640244,2200,1080,2017-07-01,0.05965545775972316,0.02132701421800948,0.4909090909090909
81,RI,276,51,3968,18.276275229357804,76112.73020183487,377,168,2017-07-01,0.06307129798903108,0.01851005484460695,0.44562334217506633
233,KY,541,96,8687,21.37521986970686,70222.45013843648,831,397,2017-07-01,0.0566077220885215,0.02438003557601758,0.4777376654632972
37,WY,105,29,1837,20.764351851851867,71248.90800925925,150,66,2017-07-01,0.052290836653386456,0.018426294820717132,0.44
59,NH,305,74,4552,19.806483516483517,89105.75886970172,444,193,2017-07-01,0.061122244488977955,0.011823647294589179,0.4346846846846847
547,MI,1486,294,23234,20.43686557788941,73002.95951005025,2273,911,2017-07-01,0.058135440710457335,0.0213997887406596,0.40079190497140343
334,NV,884,152,11640,20.00665011037527,74854.53809050773,1350,462,2017-07-01,0.0679477325134512,0.025672559569561874,0.3422222222222222
187,WI,791,167,11895,21.6982428309945,67321.17348993289,1121,518,2017-07-01,0.060659509202453984,0.014340490797546013,0.4620874219446922
2782,CA,7992,1697,112304,18.012975739901957,85942.54102004094,12054,4063,2017-07-01,0.06405129232618714,0.022296133039471047,0.33706653393064545
251,CT,781,198,14851,18.473772484200303,88196.64492950901,1469,588,2017-07-01,0.04856663142839376,0.01560848205957341,0.4002722940776038
46,MT,154,30,2396,22.37392026578073,63958.36046511628,219,82,2017-07-01,0.05864432597105865,0.017517136329017517,0.3744292237442922
585,NC,1676,301,24127,20.075512549138228,74455.49028122165,2362,945,2017-07-01,0.06279740717149387,0.021919142717973697,0.40008467400508047
27,VT,121,40,2055,22.175033557046984,64654.78174496644,222,76,2017-07-01,0.05394560855996433,0.012037449843958983,0.34234234234234234
507,MD,1318,259,20907,19.097456608811783,85251.24679572765,2023,973,2017-07-01,0.057326780044365186,0.02205210734635292,0.4809688581314879
54,DE,188,33,2524,20.095163204747774,74811.23738872404,236,101,2017-07-01,0.06716684530189353,0.01929260450160772,0.4279661016949153
336,MO,894,185,14061,21.209527062532846,70267.79121912768,1395,508,2017-07-01,0.057766864822951666,0.02171103644352546,0.36415770609319
769,IL,2194,563,37354,20.27646399055487,80584.47407910271,3613,1469,2017-07-01,0.053669275929549905,0.018811154598825833,0.40658732355383337
305,WA,1337,272,17202,19.525631355932173,78710.85484322034,1719,641,2017-07-01,0.06994141033689057,0.015955220757480643,0.372891215823153
139,MS,345,82,5650,21.106936274509774,69680.07398284314,579,237,2017-07-01,0.0555019305019305,0.022361647361647363,0.40932642487046633
290,AL,690,113,10567,21.1512673130194,70221.01469529085,987,457,2017-07-01,0.05917667238421955,0.024871355060034305,0.4630192502532928
398,IN,1038,187,15380,20.77274634146342,69809.48093170731,1419,631,2017-07-01,0.06104805034405693,0.02340763394695054,0.44467935165609584
745,OH,1899,396,30323,21.42276996484176,68958.75568558513,2814,1168,2017-07-01,0.05691934178581063,0.022330126187692954,0.4150675195451315
318,TN,961,159,14416,21.13286979166667,69629.58990625,1355,565,2017-07-01,0.06061561750977671,0.0200580295193642,0.41697416974169743
127,NM,324,58,4447,21.98540880503148,67766.98221698112,469,167,2017-07-01,0.06537530266343826,0.02562550443906376,0.35607675906183367
659,PA,1975,411,30445,20.820483031954463,74257.71378251175,2774,1263,2017-07-01,0.05897282770976411,0.01967751567632129,0.4552992069214131
37,SD,94,25,1732,22.07960869565218,61130.443130434775,164,66,2017-07-01,0.04978813559322034,0.019597457627118644,0.4024390243902439
1878,NY,4251,1158,73198,17.219399999999915,81756.61286380953,7666,2834,2017-07-01,0.05281729514816425,0.023333540411256758,0.3696843203756848
1657,TX,4769,977,73182,20.90132441802869,82073.38328281326,7487,2608,2017-07-01,0.05917974809207669,0.020562139355959547,0.3483371176706291
607,GA,1910,347,29140,19.347619526925,79499.1653271263,2790,1184,2017-07-01,0.05968003999500063,0.018966379202599675,0.4243727598566308
444,MA,1285,269,19962,17.846240928882473,81623.23216981132,1950,806,2017-07-01,0.05851548269581056,0.020218579234972677,0.41333333333333333
126,KS,471,107,7722,21.41811637080867,71974.64427021696,719,295,2017-07-01,0.055898409684310466,0.014953714692618086,0.4102920723226704
371,CO,1360,199,17057,19.22907399751965,75483.55167011161,1723,696,2017-07-01,0.07162795596987412,0.01953968504766419,0.403946604759141
1435,FL,3908,834,61207,19.79483573623263,73720.76333018199,6256,2206,2017-07-01,0.05799596343345601,0.021295856583165143,0.35262148337595906
32,AK,126,25,1937,19.19578260869565,84340.86369565217,166,64,2017-07-01,0.059433962264150944,0.01509433962264151,0.3855421686746988
152,AR,431,107,6592,22.262148394241404,67145.93531561462,651,252,2017-07-01,0.05918703652842626,0.02087338643229882,0.3870967741935484
210,OK,480,105,8070,22.598139097744344,70610.5665037594,749,315,2017-07-01,0.05414551607445008,0.023688663282571912,0.4205607476635514
127,UT,467,48,4885,20.68127819548871,79215.31446616542,482,183,2017-07-01,0.08449430070562693,0.02297810747240818,0.3796680497925311
108,HI,260,57,3944,21.489999999999984,75878.92300970874,381,134,2017-07-01,0.05951018539711604,0.024719615472648202,0.35170603674540685
478,AZ,1438,326,20588,20.75360739979444,75773.74340527579,2049,870,2017-10-01,0.06298729741568113,0.02093736311870346,0.424597364568082
189,SC,729,222,11539,21.295632342778156,72433.73818244644,966,481,2017-10-01,0.057496648000630965,0.014906538370533955,0.4979296066252588
257,LA,605,150,10380,20.301472868217054,76284.1536744186,905,385,2017-10-01,0.05310744382022472,0.022559691011235956,0.425414364640884
321,MN,974,238,16013,20.306701807228904,73812.26592871484,1374,618,2017-10-01,0.055511227630229115,0.01829476803829933,0.4497816593886463
722,NJ,1872,588,33625,17.298221315410476,91381.06250600096,2821,1345,2017-10-01,0.050859890781644795,0.0196158339446301,0.47678128323289615
30,DC,151,39,1964,14.95485829959513,97353.61117408908,184,63,2017-10-01,0.06913919413919414,0.013736263736263736,0.3423913043478261
151,OR,770,174,9933,19.224261065266333,71086.656084021,947,386,2017-10-01,0.06982227058396809,0.013692419296336598,0.40760295670538543
524,VA,1510,412,24735,19.99326929446839,87949.07065915866,1972,1047,2017-10-01,0.0555535116441632,0.0192781722526765,0.5309330628803245
65,RI,264,80,4033,17.804135021097064,72604.5464135021,304,170,2017-10-01,0.05943268797838811,0.014633048176497073,0.5592105263157895
203,KY,578,166,8852,20.714730215827316,68274.6168794964,750,362,2017-10-01,0.05898561077660986,0.020716399632615574,0.4826666666666667
34,WY,135,31,1855,24.439954128440366,67520.5918348624,140,78,2017-10-01,0.06569343065693431,0.01654501216545012,0.5571428571428572
78,NH,304,79,4660,19.687047451669585,75702.94544815466,394,175,2017-10-01,0.05936340558484671,0.015231400117164616,0.44416243654822335
524,MI,1507,381,23857,19.379986820428304,72604.13987149918,2098,937,2017-10-01,0.05736800030454148,0.019947466595606988,0.4466158245948522
304,NV,884,189,11962,19.861859917598558,74092.8097292525,1247,452,2017-10-01,0.06627183447035011,0.02279031411650049,0.3624699278267843
217,WI,777,218,12263,21.35862658227849,67925.11123417721,1103,477,2017-10-01,0.057662337662337665,0.016103896103896103,0.43245693563009974
2748,CA,7915,2038,115717,17.66332009432804,86282.93944892638,11608,4506,2017-10-01,0.06163466180753477,0.021398869317385414,0.38818056512749827
245,CT,818,296,15454,17.84904689092765,88960.29439857288,1389,573,2017-10-01,0.048652828168678997,0.014572057336584785,0.41252699784017277
49,MT,164,47,2480,22.555406976744166,60834.925116279075,244,100,2017-10-01,0.059854014598540145,0.017883211678832115,0.4098360655737705
519,NC,1580,384,24734,20.061485436893214,73033.1597605178,2115,975,2017-10-01,0.0580519528236029,0.01906896425028475,0.46099290780141844
22,VT,117,37,2143,20.55727272727271,68864.97238636365,194,70,2017-10-01,0.050452781371280724,0.009486847779215178,0.36082474226804123
476,MD,1235,343,21654,18.72344162798999,89116.83513745092,1874,927,2017-10-01,0.052092120803104436,0.02007761093301839,0.49466382070437565
45,DE,173,44,2599,19.953382789317498,76805.3827893175,231,106,2017-10-01,0.06046836770360014,0.015728766165676335,0.4588744588744589
306,MO,886,234,14548,21.521301620491393,69840.96279665446,1318,595,2017-10-01,0.05546513083761112,0.019156128709152374,0.45144157814871017
683,IL,2254,692,38616,19.467671232876683,80498.85987528112,3451,1440,2017-10-01,0.05335542667771334,0.016167593798082615,0.41727035641842947
276,WA,1292,268,17689,19.728996986655204,79232.32385277656,1629,694,2017-10-01,0.06617157490396927,0.01413572343149808,0.42602823818293434
140,MS,298,77,5924,22.30628643852978,75699.30709759188,564,225,2017-10-01,0.04628047833514521,0.02174250660040379,0.39893617021276595
273,AL,675,166,10776,22.258405139833737,70582.17943310659,873,450,2017-10-01,0.0567703952901598,0.022960470984020185,0.5154639175257731
322,IN,1024,231,15820,21.507808626673256,73245.75195835398,1319,698,2017-10-01,0.058860723113180434,0.018508938322699314,0.5291887793783169
666,OH,1758,526,31006,21.01027800715662,69805.24096339114,2480,1153,2017-10-01,0.05177288255389327,0.019613617622805984,0.46491935483870966
289,TN,942,217,14813,21.31955555555557,72005.45702981029,1296,549,2017-10-01,0.05793001660414489,0.01777258471188734,0.4236111111111111
76,NM,293,72,4584,22.19771626297578,67006.49119377164,403,175,2017-10-01,0.05830845771144279,0.015124378109452736,0.43424317617866004
693,PA,1838,532,31242,20.21241191709839,74206.84688341971,2577,1283,2017-10-01,0.053578195598309286,0.02020113686051596,0.49786573535118356
55,SD,115,31,1774,23.474032921810686,60978.97349794239,167,76,2017-10-01,0.05822784810126582,0.027848101265822784,0.4550898203592814
1678,NY,4202,1455,75443,16.576113778705672,81299.50439874738,6909,2671,2017-10-01,0.05076227983280582,0.0202710865205731,0.38659719206831666
1643,TX,4510,1173,75585,20.40474971734004,83605.51095282147,6908,2821,2017-10-01,0.054395677292518485,0.019816429665544984,0.40836711059640995
45,WV,148,79,2117,22.833563535911598,79240.36784530387,223,139,2017-10-01,0.06195060694851402,0.018836333193804938,0.6233183856502242
550,GA,1855,482,30077,19.888684623430947,78354.38896182009,2596,1228,2017-10-01,0.056273510496298994,0.016684868341220727,0.47303543913713403
425,MA,1299,349,20543,17.96868500376791,84988.64599472494,1831,823,2017-10-01,0.057437212592854614,0.01879200565970994,0.4494811578372474
148,KS,501,128,7943,21.601362725450908,73244.69507014028,684,314,2017-10-01,0.05745412844036697,0.016972477064220184,0.4590643274853801
340,CO,1475,237,17595,20.31456370656371,77105.01938223939,1743,847,2017-10-01,0.07507507507507508,0.017305441034254593,0.4859437751004016
1307,FL,4036,1051,63581,18.988836678832165,74202.68183850367,6252,2516,2017-10-01,0.0576777420507324,0.018678099321186137,0.40243122200895715
43,AK,132,25,1977,19.743750000000016,76757.49991666665,176,64,2017-10-01,0.06063389986219568,0.01975195222783647,0.36363636363636365
188,AR,373,129,6764,21.515603248259882,68170.60380510442,595,267,2017-10-01,0.05004024684733029,0.02522135766031661,0.44873949579831934
216,OK,482,126,8285,22.38245428296438,70996.24322425407,694,345,2017-10-01,0.05291469974750247,0.02371281150510484,0.49711815561959655
100,UT,465,68,5035,23.59648786717755,75893.00280970626,523,260,2017-10-01,0.08203952011291461,0.017642907551164433,0.497131931166348
114,HI,276,60,4017,20.013556405353736,79499.60143403441,376,147,2017-10-01,0.06178643384822028,0.02552048354600403,0.39095744680851063
2,AZ,19,10,421,13.17484848484849,55176.243232323235,69,30,2011-01-01,0.0420353982300885,0.004424778761061947,0.43478260869565216
4,SC,9,3,212,13.663478260869566,65116.30434782609,26,20,2011-01-01,0.039473684210526314,0.017543859649122806,0.7692307692307693
1,LA,7,5,205,14.65435897435897,76135.92307692308,23,16,2011-01-01,0.03211009174311927,0.0045871559633027525,0.6956521739130435
6,MN,14,6,303,14.178840579710144,54753.69855072464,47,22,2011-01-01,0.0425531914893617,0.0182370820668693,0.46808510638297873
11,NJ,37,15,956,12.923418367346947,72970.25489795918,124,72,2011-01-01,0.03631010794896958,0.010794896957801767,0.5806451612903226
5,OR,10,2,215,13.219069767441859,61715.67441860465,30,13,2011-01-01,0.04310344827586207,0.021551724137931036,0.43333333333333335
4,VA,41,17,713,13.535080645161296,75469.29290322581,83,41,2011-01-01,0.05290322580645161,0.005161290322580645,0.4939759036144578
1,NH,5,2,90,16.693125000000002,71732.3125,11,5,2011-01-01,0.05102040816326531,0.01020408163265306,0.45454545454545453
1,MI,14,6,411,14.519999999999998,66899.88095238095,45,39,2011-01-01,0.032407407407407406,0.0023148148148148147,0.8666666666666667
4,NV,7,3,233,13.557183098591553,61933.718309859156,42,29,2011-01-01,0.02834008097165992,0.016194331983805668,0.6904761904761905
3,WI,6,5,232,13.97472222222222,74354.35555555555,23,13,2011-01-01,0.024390243902439025,0.012195121951219513,0.5652173913043478
39,CA,148,69,3458,12.823031123139367,69855.60530446551,471,268,2011-01-01,0.03984921917070544,0.01050080775444265,0.5690021231422505
2,CT,11,7,389,13.566825396825395,78187.14285714286,40,23,2011-01-01,0.02689486552567237,0.004889975550122249,0.575
1,NC,6,10,231,13.786934306569345,66518.3486131387,76,61,2011-01-01,0.024193548387096774,0.004032258064516129,0.8026315789473685
9,MD,18,8,541,13.7196,81122.9305,57,43,2011-01-01,0.03125,0.015625,0.7543859649122807
1,DE,3,1,64,13.977,84640.4,5,5,2011-01-01,0.043478260869565216,0.014492753623188406,1.0
5,MO,12,7,349,15.459729729729732,63849.3972972973,47,27,2011-01-01,0.032171581769437,0.013404825737265416,0.574468085106383
3,IL,32,11,790,13.743870967741934,74984.49651612903,100,55,2011-01-01,0.03827751196172249,0.0035885167464114833,0.55
3,WA,25,7,383,13.440297029702961,68871.58841584159,69,32,2011-01-01,0.05980861244019139,0.007177033492822967,0.463768115942029
4,OH,27,13,638,15.011732283464564,62798.01952755905,70,57,2011-01-01,0.039589442815249266,0.005865102639296188,0.8142857142857143
8,PA,22,6,846,13.247499999999999,65301.72412499999,105,55,2011-01-01,0.024943310657596373,0.009070294784580499,0.5238095238095238
18,NY,88,39,1960,13.235047169811313,68807.40731132076,287,137,2011-01-01,0.04180522565320665,0.00855106888361045,0.47735191637630664
8,TX,61,22,1386,14.217481751824808,76175.32138686131,170,104,2011-01-01,0.04129993229519296,0.005416384563303994,0.611764705882353
11,GA,25,17,702,14.598591549295778,70251.6240140845,89,53,2011-01-01,0.033112582781456956,0.01456953642384106,0.5955056179775281
5,MA,27,9,718,12.74384057971014,71558.67971014493,90,48,2011-01-01,0.03557312252964427,0.006587615283267457,0.5333333333333333
1,KS,7,2,105,16.441052631578952,65397.92105263158,29,9,2011-01-01,0.06086956521739131,0.008695652173913044,0.3103448275862069
7,CO,18,9,416,14.173943661971837,64904.59999999999,42,29,2011-01-01,0.04,0.015555555555555555,0.6904761904761905
12,FL,34,19,1379,13.247169117647056,62431.99555147059,177,95,2011-01-01,0.023545706371191136,0.008310249307479225,0.536723163841808
2,AR,6,3,106,17.407500000000002,51861.2,15,5,2011-01-01,0.05128205128205128,0.017094017094017096,0.3333333333333333
1,UT,2,2,126,15.39192307692308,59717.06461538461,13,13,2011-01-01,0.015267175572519083,0.007633587786259542,1.0
3,AZ,18,6,501,14.38,63514.056074766355,66,41,2011-04-01,0.03409090909090909,0.005681818181818182,0.6212121212121212
5,SC,7,1,265,14.826060606060604,72065.29515151517,38,28,2011-04-01,0.025179856115107913,0.017985611510791366,0.7368421052631579
4,LA,11,2,263,14.034400000000005,68040.66666666667,52,23,2011-04-01,0.039285714285714285,0.014285714285714285,0.4423076923076923
5,MN,15,6,365,14.90409090909091,59198.67272727273,57,31,2011-04-01,0.03836317135549872,0.01278772378516624,0.543859649122807
13,NJ,39,13,1128,14.000928270042186,80848.321814346,143,94,2011-04-01,0.03269069572506287,0.010896898575020955,0.6573426573426573
1,OR,15,5,244,13.9454,55110.68,32,18,2011-04-01,0.05660377358490566,0.0037735849056603774,0.5625
8,VA,37,10,856,13.393030303030308,79429.73414141414,118,80,2011-04-01,0.04061470911086718,0.008781558726673985,0.6779661016949152
1,RI,2,3,118,12.792413793103451,64432.31034482759,17,12,2011-04-01,0.016129032258064516,0.008064516129032258,0.7058823529411765
1,NH,2,2,106,13.448095238095236,76120.52380952382,11,10,2011-04-01,0.018018018018018018,0.009009009009009009,0.9090909090909091
7,MI,12,5,475,14.399772727272731,73174.07954545454,48,40,2011-04-01,0.02404809619238477,0.014028056112224449,0.8333333333333334
5,NV,11,3,290,14.062894736842107,67331.23684210527,44,32,2011-04-01,0.03559870550161812,0.016181229773462782,0.7272727272727273
2,WI,11,2,266,15.22326530612245,53230.4081632653,25,24,2011-04-01,0.03914590747330961,0.0071174377224199285,0.96
50,CA,128,54,4103,13.189247434435568,71017.61680729761,587,290,2011-04-01,0.02952710495963091,0.011534025374855825,0.4940374787052811
1,NC,6,9,358,14.985524475524471,57376.968391608396,88,55,2011-04-01,0.016042780748663103,0.00267379679144385,0.625
4,MD,32,7,645,12.272244897959183,72903.53782312924,80,67,2011-04-01,0.046511627906976744,0.005813953488372093,0.8375
13,MO,14,7,407,14.161956521739132,59904.547826086964,52,40,2011-04-01,0.031746031746031744,0.02947845804988662,0.7692307692307693
10,IL,31,14,934,13.818693467336688,67842.93698492463,138,61,2011-04-01,0.03134479271991911,0.010111223458038422,0.4420289855072464
4,WA,16,6,445,13.25897727272727,61834.045454545456,65,23,2011-04-01,0.03397027600849257,0.008492569002123142,0.35384615384615387
9,OH,24,10,765,14.597176470588229,61099.86264705883,103,67,2011-04-01,0.0297029702970297,0.011138613861386138,0.6504854368932039
1,NM,8,2,114,13.916206896551724,67725.8275862069,18,11,2011-04-01,0.064,0.008,0.6111111111111112
16,PA,32,11,981,15.000876288659798,61765.675103092784,115,79,2011-04-01,0.03076923076923077,0.015384615384615385,0.6869565217391305
24,NY,91,17,2272,12.680855855855846,68805.47349099099,268,176,2011-04-01,0.037853577371048254,0.009983361064891847,0.6567164179104478
15,TX,64,29,1608,13.890818181818183,74400.50284848486,214,116,2011-04-01,0.037296037296037296,0.008741258741258742,0.5420560747663551
12,GA,33,6,813,14.313827160493823,69137.01604938271,90,72,2011-04-01,0.03819444444444445,0.013888888888888888,0.8
7,MA,23,5,846,13.348036809815953,70842.5771779141,115,48,2011-04-01,0.026106696935300794,0.007945516458569807,0.41739130434782606
7,CO,23,5,465,13.5827380952381,66533.55238095239,46,38,2011-04-01,0.046,0.014,0.8260869565217391
29,FL,47,18,1666,13.47501312335958,64359.86005249344,225,156,2011-04-01,0.026704545454545453,0.016477272727272726,0.6933333333333334
1,AK,2,1,43,13.694444444444445,70437.77777777778,4,5,2011-04-01,0.0425531914893617,0.02127659574468085,1.25
4,UT,6,1,138,11.991739130434782,66894.63304347826,13,10,2011-04-01,0.040268456375838924,0.026845637583892617,0.7692307692307693
1,HI,2,1,83,12.473529411764703,58689.58823529412,13,4,2011-04-01,0.022988505747126436,0.011494252873563218,0.3076923076923077
11,AZ,11,2,606,14.988837209302325,74417.95348837209,75,54,2011-07-01,0.01746031746031746,0.01746031746031746,0.72
3,SC,12,1,335,14.396627906976743,58975.6976744186,54,32,2011-07-01,0.03418803418803419,0.008547008547008548,0.5925925925925926
5,MN,16,3,419,13.061410256410255,68324.48717948717,57,21,2011-07-01,0.03611738148984198,0.011286681715575621,0.3684210526315789
19,NJ,52,8,1308,12.890231660231644,82672.88316602318,167,92,2011-07-01,0.03749098774333093,0.0136986301369863,0.5508982035928144
11,VA,47,5,956,14.023067484662578,74771.95380368098,119,44,2011-07-01,0.04612365063788027,0.010794896957801767,0.3697478991596639
5,MI,17,5,542,13.152553191489364,79800.94680851063,51,43,2011-07-01,0.029876977152899824,0.008787346221441126,0.8431372549019608
12,NV,9,3,334,14.851176470588232,68176.06176470588,44,24,2011-07-01,0.025139664804469275,0.0335195530726257,0.5454545454545454
4,WI,11,1,323,13.881095890410963,66117.46575342465,43,30,2011-07-01,0.032448377581120944,0.011799410029498525,0.6976744186046512
65,CA,147,22,4921,13.051986692015197,73284.13154942966,751,301,2011-07-01,0.02851600387972842,0.012609117361784675,0.4007989347536618
1,NC,19,1,536,13.818040201005024,66385.71070351759,126,73,2011-07-01,0.03411131059245961,0.0017953321364452424,0.5793650793650794
6,MD,30,5,754,13.63066666666667,79135.51133333333,94,56,2011-07-01,0.03773584905660377,0.007547169811320755,0.5957446808510638
6,MO,15,3,494,15.649279279279275,61290.12432432432,81,30,2011-07-01,0.02895752895752896,0.011583011583011582,0.37037037037037035
12,IL,35,5,1125,13.095349794238679,68492.578436214,155,88,2011-07-01,0.029736618521665252,0.010195412064570943,0.567741935483871
8,WA,7,3,549,13.642786885245902,65498.1868852459,89,33,2011-07-01,0.012345679012345678,0.014109347442680775,0.3707865168539326
10,OH,21,5,904,15.52731428571429,64338.72,107,68,2011-07-01,0.022340425531914895,0.010638297872340425,0.6355140186915887
13,PA,44,9,1115,14.72125,62523.3226,137,63,2011-07-01,0.03725656223539373,0.01100762066045724,0.45985401459854014
31,NY,80,13,2683,12.479887850467303,75383.13760747663,360,175,2011-07-01,0.028500178126113287,0.0110438190238689,0.4861111111111111
